Time(days),O3(molecules_m^-3),O(molecules_m^-3),O1D(molecules_m^-3),NO(molecules_m^-3),NO2(molecules_m^-3),Cl(molecules_m^-3),ClO(molecules_m^-3),OH(molecules_m^-3),HO2(molecules_m^-3),H(molecules_m^-3),Br(molecules_m^-3),BrO(molecules_m^-3),CH4(molecules_m^-3),H2O(molecules_m^-3),N2O(molecules_m^-3),HNO3(molecules_m^-3),HCl(molecules_m^-3),ClONO2(molecules_m^-3),HOCl(molecules_m^-3),ClOOCl(molecules_m^-3),ClOO(molecules_m^-3),BrCl(molecules_m^-3),OClO(molecules_m^-3)
3.9166666666666665,4.9819171727461754e+17,-1.8264730835780079e-09,-2.0714201808376402e-13,-3.642624120753662e-08,1903536021384970.5,49894490.35879395,27617001215.936054,23744094011.162254,13396804434.423025,24573.061255868735,147438631.13433054,9051661276258834.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52124022147690.33,2160163711567958.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10995737551130.693
3.9375,4.981420968764759e+17,-1.8266541762028542e-09,-2.0714224854327587e-13,-3.6426220382833225e-08,1903501957887566.8,49894490.35879395,27473825039.48253,23742943036.80421,13396178518.718662,24573.061255868735,147438631.13433054,9099108673569280.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52154315484103.914,2169434453307916.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11029328283968.11
3.9583333333333335,4.9809248150126803e+17,-1.8268351539267756e-09,-2.0714246774752253e-13,-3.642620005801605e-08,1903467915962589.5,49894490.35879395,27332135330.88114,23741791885.47823,13395552505.412283,24573.061255868735,147438631.13433054,9146551327357836.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52184606810023.62,2178705195047873.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11062878451490.309
3.9791666666666665,4.9804287114848986e+17,-1.8270170102969765e-09,-2.0714278145753406e-13,-3.642617067666831e-08,1903433895407060.2,49894490.35879395,27191908966.43412,23740640559.89863,13394926396.02306,24573.061255868735,147438631.13433054,9193989238282560.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52214896125619.766,2187975936787831.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11096388081711.955
4.0,4.979932658176375e+17,5.853290072946838e-09,-2.0714280293913585e-13,-3.6426163976593976e-08,1903399896021671.5,49894490.35879395,27053123422.364628,23739489062.83958,13394300192.104221,24573.061255868735,147438631.13433054,9241422406998376.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52245183431063.07,2197246678527787.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11129857202927.162
4.020833333333333,4.979398688438122e+17,21588307.104310393,10.836044627456387,103700900.76064031,1903377693929696.8,49894490.35879395,26915570986.40787,31441779818.9979,17571707578.539394,24573.061255868735,147438631.13433054,9288849351484874.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52263588705585.97,2206517420267749.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11163285738061.785
4.041666666666667,4.978783554378273e+17,43130907.42222723,26.32204340461955,224924770.4333447,1903369767879127.8,49894490.35879395,26778992577.411186,48268874597.07114,26901618989.081226,24573.061255868735,147438631.13433054,9336268065308876.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52267719201510.82,2215788162007705.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11196673107662.975
4.0625,4.978083263737533e+17,64497054.380325615,41.91476783046887,345293085.6979947,1903368034480502.0,49894490.35879395,26643360062.198288,69041677143.5429,38461528607.9663,24573.061255868735,147438631.13433054,9383677740901696.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52265676536773.27,2225058903747663.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11230018555941.592
4.083333333333333,4.9772967273157114e+17,85594402.39977646,57.33348728952461,464265228.74950624,1903368816886942.0,49894490.35879395,26508658397.854847,91409417984.38095,50924507627.98284,24573.061255868735,147438631.13433054,9431077561564450.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52261137962580.72,2234329645487620.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11263321314176.584
4.104166666666667,4.976424333417149e+17,106333486.66990685,72.50128905525793,581341955.1536278,1903370400456640.8,49894490.35879395,26374878771.349453,114275336526.69624,63671845492.030174,24573.061255868735,147438631.13433054,9478466720042742.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52255818490281.56,2243600387227578.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11296580615692.406
4.125,4.975467327936433e+17,126626375.46566588,87.35206495558741,696031967.6146731,1903371941365048.5,49894490.35879395,26242016135.616947,137099193772.94002,76399128502.6,24573.061255868735,147438631.13433054,9525844429269932.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52250562309308.39,2252871128967536.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11329795704286.67
4.145833333333333,4.974427535832227e+17,146386947.19155297,101.82159922578111,807853040.6281859,1903372983268362.8,49894490.35879395,26110068073.92858,159588387582.05695,88941786902.36345,24573.061255868735,147438631.13433054,9573209929059356.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52245826120958.76,2262141870707493.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11362965839815.3
4.166666666666667,4.973307232289175e+17,165531240.39030093,115.84741714447442,916333892.467065,1903373243561443.8,49894490.35879395,25979034243.992817,181561359908.76212,101197947297.5471,24573.061255868735,147438631.13433054,9620562490899726.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52241892877771.59,2271412612447449.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11396090302469.771
4.1875,4.972109079298925e+17,183977800.47555134,129.36904146881835,1021016058.2488893,1903372519085839.5,49894490.35879395,25848916075.484154,202887341780.43903,113094398857.4818,24573.061255868735,147438631.13433054,9667901421823044.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52238966073129.07,2280683354187406.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11429168396417.33
4.208333333333333,4.970836090391175e+17,201648018.012787,142.32825861352745,1121455730.637097,1903370644719425.8,49894490.35879395,25719716577.370213,223459893476.21954,124571646541.19263,24573.061255868735,147438631.13433054,9715226067767444.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52237211149434.35,2289954095927363.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11462199453094.14
4.229166666666667,4.9694916070474157e+17,218466456.95534647,154.66937445840566,1217225562.7885425,1903367475344974.8,49894490.35879395,25591440191.914265,243185385433.39792,135577402770.09624,24573.061255868735,147438631.13433054,9762535816614636.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52236773527476.92,2299224837667321.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11495182834272.854
4.25,4.9680792795625696e+17,234361171.82516277,166.3394576713898,1307916427.8106587,1903362878160609.0,49894490.35879395,25464092667.812954,261978088171.3974,146063812037.8879,24573.061255868735,147438631.13433054,9809830100974174.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52237786293998.37,2308495579407279.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11528117934951.438
4.270833333333333,4.966603049177727e+17,249264011.91334626,177.2885693695214,1393139128.3995054,1903356729526706.8,49894490.35879395,25337680940.51861,279758161253.7655,155986312913.75546,24573.061255868735,147438631.13433054,9857108400740516.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52240373352883.02,2317766321147237.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11561004186077.834
4.291666666666667,4.965067130133808e+17,263110912.34882,187.46997810198332,1472526050.1977315,1903348913812194.5,49894490.35879395,25212213014.760223,296450919751.7208,165303221862.0045,24573.061255868735,147438631.13433054,9904370245427330.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52244650577037.51,2327037062887195.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11593841057110.127
4.3125,4.963475991099773e+17,275842169.77767175,196.84035918694673,1545732751.8338249,1903339323094706.0,49894490.35879395,25087697847.374363,311986646258.40344,173975625273.91055,24573.061255868735,147438631.13433054,9951615216279212.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52250726106486.41,2336307804627153.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11626628058409.086
4.333333333333333,4.961834335755145e+17,287402702.06816506,205.35997734691392,1612439484.426513,1903327857238965.8,49894490.35879395,24964145229.707912,326300644434.32886,181967408067.96158,24573.061255868735,147438631.13433054,9998842948147394.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52258700268329.33,2345578546367110.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11659364743449.873
4.354166666666667,4.960147082503968e+17,297742290.9246205,212.99285243453159,1672352635.051852,1903314424100084.8,49894490.35879395,24841565669.621166,339333372179.5778,189245327431.4918,24573.061255868735,147438631.13433054,1.0046053131128706e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52268665371878.2,2354849288107067.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11692050710849.43
4.375,4.958419343406335e+17,306815805.7878184,219.70690748966263,1725206085.9540467,1903298939780408.0,49894490.35879395,24719970273.597263,351030608836.5613,195779105924.52353,24573.061255868735,147438631.13433054,1.0093245511973642e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52280705450344.33,2364120029847024.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11724685606211.584
4.395833333333333,4.9566564022617555e+17,314583408.0022297,225.47409684641454,1770762476.8432136,1903281328894409.0,49894490.35879395,24599370628.80763,361343627319.4145,201541527517.80295,24573.061255868735,147438631.13433054,1.014041989522133e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52294895994589.57,2373390771586982.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11757269123754.12
4.416666666666667,4.954863692048941e+17,321010735.51847273,230.2705174965754,1808814377.6587107,1903261524809099.2,49894490.35879395,24479778685.681282,370229350392.03314,206508524815.73383,24573.061255868735,147438631.13433054,1.018757614409296e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52311303711470.25,2382661513326939.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11789801007739.94
4.4375,4.953046771756991e+17,326069064.85805684,234.07650018286319,1839185347.6322627,1903239469859592.0,49894490.35879395,24361206641.64857,377650490830.93555,210659257334.4263,24573.061255868735,147438631.13433054,1.023471418111885e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52329986307155.29,2391932255066896.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11822281053689.8
4.458333333333333,4.951211302738658e+17,329735450.7977087,236.87668073026228,1861730880.8894353,1903215115540932.2,49894490.35879395,24243666826.310642,383575676189.7941,213976181225.92532,24573.061255868735,147438631.13433054,1.0281833988507236e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52350992294307.99,2401202996806853.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11854709109380.44
4.479166666666667,4.949363024658583e+17,331992843.23533314,238.66005273354943,1876339235.5210567,1903188422670370.0,49894490.35879395,24127171588.26953,387979554441.6336,216445108344.14624,24573.061255868735,147438631.13433054,1.032893560825208e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52374360828955.69,2410473738546810.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11887085075623.805
4.5,4.947507731127631e+17,332830179.72912264,239.4200004506263,1882932132.7345955,1903159361517075.2,49894490.35879395,24011733184.12479,390842878562.4042,218055253563.39343,24573.061255868735,147438631.13433054,1.037601914197103e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52400121580064.85,2419744480286767.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11919408906817.088
4.520833333333333,4.945651245156264e+17,332242455.5436988,239.1543137915512,1881465334.568683,1903127911904164.5,49894490.35879395,23897363669.73316,392152573187.1198,218799272101.25146,24573.061255868735,147438631.13433054,1.0423084750489724e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52428294626940.42,2429015222026724.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11951680611274.326
4.541666666666667,4.943799394490655e+17,330230757.2577233,237.86517894053972,1871929035.6067455,1903094063277163.2,49894490.35879395,23784074795.851124,391901779483.9762,218673284749.49033,24573.061255868735,147438631.13433054,1.047013265315014e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52458890390389.36,2438285963766681.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,11983900251317.973
4.5625,4.941957986959544e+17,326802291.89665717,235.55915618395684,1854348180.69097,1903057814743947.2,49894490.35879395,23671877903.81059,390089881665.3425,217676892747.76117,24573.061255868735,147438631.13433054,1.0517163126862286e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52491909592497.08,2447556705506638.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12016067943144.166
4.583333333333333,4.9401327859275923e+17,321970363.8205514,232.24713772583635,1828782574.7482636,1903019175087827.2,49894490.35879395,23560783829.392918,386722515940.36646,215813183040.619,24573.061255868735,147438631.13433054,1.0564176504917594e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52527343243476.766,2456827447246595.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12048183856474.254
4.604166666666667,4.938329485949881e+17,315754347.7754116,227.94428255002993,1795326844.821132,1902978162744528.5,49894490.35879395,23450802805.453182,381811556208.11145,213088720404.1024,24573.061255868735,147438631.13433054,1.0611173175536944e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52565172664792.28,2466098188986553.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12080248213966.838
4.625,4.936553688727743e+17,308179618.13093066,222.66994254180398,1754110301.2011156,1902934805753835.5,49894490.35879395,23341944373.9332,375375083264.2612,209513530507.1247,24573.061255868735,147438631.13433054,1.0658153580182928e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52605369537723.8,2475368930726510.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12112261290412.293
4.645833333333333,4.934810879461073e+17,299277463.3516339,216.44756094345155,1705296522.3448892,1902889141676980.8,49894490.35879395,23234217296.60566,367437331811.3417,205101070510.63385,24573.061255868735,147438631.13433054,1.0705118211634604e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52647895986481.45,2484639672466467.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12144223411705.979
4.666666666666667,4.93310640370207e+17,289084968.6633789,209.30456311228988,1649082897.2213066,1902841217486564.5,49894490.35879395,23127629475.085773,358028619694.50507,199868189805.57242,24573.061255868735,147438631.13433054,1.0752067611835976e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52692704688842.836,2493910414206424.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12176134953605.797
4.6875,4.9314454447652934e+17,277644860.47584754,201.27222890816455,1585699941.1512504,1902791089426921.2,49894490.35879395,23022187878.204926,347185257904.7126,193835080090.46698,24573.061255868735,147438631.13433054,1.0799002369539054e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52739739016579.47,2503181155946382.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12207996340290.824
4.708333333333333,4.929833001906765e+17,265005357.0230917,192.38554414905698,1515410407.746247,1902738822835435.8,49894490.35879395,22917898462.891186,334949435411.39325,187025211225.49854,24573.061255868735,147438631.13433054,1.0845923117703878e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52788933215150.195,2512451897686339.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12239808042682.27
4.729166666666667,4.9282738691557754e+17,251219949.17262635,182.68304971242446,1438508365.2780657,1902684491944126.5,49894490.35879395,22814766116.23343,321369091080.5034,179465260137.77478,24573.061255868735,147438631.13433054,1.0892830530749658e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52840212603171.46,2521722639426297.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12271570576609.783
4.75,4.9267726150353766e+17,236347202.19345543,172.2066655158039,1355317956.2294405,1902628179643569.5,49894490.35879395,22712794588.93753,306497761268.70636,171185025945.14954,24573.061255868735,147438631.13433054,1.0939725321594304e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52893493809874.79,2530993381166254.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12303284500763.582
4.770833333333333,4.925333563288607e+17,220450491.37541535,161.0015089570559,1266192117.5457819,1902569977216084.8,49894490.35879395,22611986446.184856,290394407465.9348,162217334140.52072,24573.061255868735,147438631.13433054,1.0986608238534134e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52948685043347.69,2540264122906211.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12334950414471.463
4.791666666666667,4.923960774571565e+17,203597744.86919236,149.11569787831132,1171511082.0241168,1902509984038193.8,49894490.35879395,22512343016.154488,273123224083.9256,152597929576.70758,24573.061255868735,147438631.13433054,1.1033480061975552e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53005686389729.54,2549534864646169.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12366568955313.48
4.8125,4.922658029139033e+17,185861148.87667087,136.60014507738697,1071680761.7347125,1902448307250130.2,49894490.35879395,22413864347.762543,254753424901.00656,142365357611.7384,24573.061255868735,147438631.13433054,1.108034160099539e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53064390145482.69,2558805606386126.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12398140796550.861
4.833333333333333,4.921428810819142e+17,167316833.90466872,123.50834160831262,967130979.1475143,1902385061395992.5,49894490.35879395,22316549174.690006,235359010486.41483,131560834660.32816,24573.061255868735,147438631.13433054,1.11271936898004e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53124681179177.484,2568076348126084.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12429666644422.857
4.854166666666667,4.920276292163663e+17,148044554.70425585,109.89612861828957,858313554.1366,1902320368028044.0,49894490.35879395,22220394885.217503,215018512537.05527,120228105732.95877,24573.061255868735,147438631.13433054,1.1174037184070406e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53186437329278.15,2577347089866041.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12461147235300.477
4.875,4.919203320852868e+17,128127325.69635335,95.82146811348188,745700312.8048817,1902254355285550.2,49894490.35879395,22125397499.48033,193814721529.1792,108413293008.56642,24573.061255868735,147438631.13433054,1.1220872957191798e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53249529827477.37,2586617831605998.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12492583332699.494
4.895833333333333,4.918212407521598e+17,107651067.96460417,81.34419796752805,629780927.4688243,1902187157438643.2,49894490.35879395,22031551649.61718,171834392017.28973,96164731525.48503,24573.061255868735,147438631.13433054,1.1267701896439778e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53313823757173.09,2595888573345955.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12523975724200.172
4.916666666666667,4.9173057149123885e+17,86704223.58237265,66.52578404166489,511060664.47183424,1902118914402030.0,49894490.35879395,21938850571.06264,149167928277.216,83532794181.13431,24573.061255868735,147438631.13433054,1.1314524899095134e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53379178542198.766,2605159315085913.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12555325218262.203
4.9375,4.916485048542818e+17,65377359.885414094,51.429068170639624,390058083.21523094,1902049771212818.5,49894490.35879395,21847286096.593456,125909046864.42046,70569703761.17967,24573.061255868735,147438631.13433054,1.1361342868446722e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53445448471483.375,2614430056825870.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12586632640884.215
4.958333333333333,4.9157518485365485e+17,43762773.26884005,36.11801077083119,267302616.42674702,1901979877495789.8,49894490.35879395,21756848657.024284,102154430992.0503,57329340436.204544,24573.061255868735,147438631.13433054,1.1408156709874366e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53512483236391.945,2623700798565828.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12617898832296.094
4.979166666666667,4.9151071836607206e+17,21954071.149148293,20.657428451429585,143332100.97982037,1901909386883254.0,49894490.35879395,21667527290.827637,78003355646.57593,43867032904.27411,24573.061255868735,147438631.13433054,1.1454967326867484e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53580128513521.07,2632971540305786.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12649124643516.361
5.0,4.9145517464209274e+17,45753.89812779618,5.112729194509962,18690251.89408786,1901838456415390.0,49894490.35879395,21579309658.062996,53557300067.75967,30239342487.132557,24573.061255868735,147438631.13433054,1.150177561703749e+16,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,53648226567113.71,2642242282045741.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,12680310932761.629
